
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
//Ñ Agressivo -> 0x81      Agressivo -> 0x85


2522,FEAROW,Fearow,Fearow,60,5600,10,500,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,84,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19007,5000,19049,4000,19133,4000,19172,10000,0,0,0,0,0,0,0,0,0,0,0,0
2549,VENOMOTH,Venomoth,Venomoth,60,5000,10,500,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,93,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19016,4000,19018,2000,19017,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,PERSIAN,Persian,Persian,60,5000,10,500,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19099,3750,19137,3750,19193,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,SLOWBRO,Slowbro,Slowbro,60,5000,10,500,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19147,1000,19191,1500,19190,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,DODRIO,Dodrio,Dodrio,60,5000,10,500,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19032,1500,19172,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,EXEGGUTOR,Exeggutor,Exeggutor,60,5000,10,500,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,87,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19045,10000,19120,1500,19145,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,MRMIME,MrMime,MrMime,60,5000,10,500,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,86,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19045,10000,19106,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2555,GOLDUCK,Golduck,Golduck,65,6200,10,1000,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19090,3200,19128,3200,19190,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,POLIWATH,Poliwath,Poliwath,65,6200,10,1000,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19152,2000,19190,10000,19191,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,RAPIDASH,Rapidash,Rapidash,65,6200,10,1000,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19051,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,CLOYSTER,Cloyster,Cloyster,65,6200,10,1000,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,94,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19098,5000,19155,10000,19169,5000,19190,10000,0,0,0,0,0,0,0,0,0,0,0,0
2597,HYPNO,Hypno,Hypno,65,6200,10,1000,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,86,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19045,10000,19060,1200,19096,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,SEADRA,Seadra,Seadra,65,6200,10,1000,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19143,1500,19190,10000,19191,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,SEAKING,Seaking,Seaking,65,6200,10,1000,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19055,10000,19190,10000,19191,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,VAPOREON,Vaporeon,Vaporeon,65,6200,10,1000,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19190,10000,19191,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,JOLTEON,Jolteon,Jolteon,65,6200,10,1000,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,89,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19044,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,FLAREON,Flareon,Flareon,65,6200,10,1000,1,1,120,130,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19047,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2526,RAICHU,Raichu,Raichu,70,7500,10,2000,1,1,125,135,1,1,10,10,10,10,10,2,10,10,0,0,89,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19043,1500,19044,1500,19141,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,NINETALES,Ninetales,Ninetales,70,7500,10,2000,1,1,125,135,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19026,1500,19047,10000,19059,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,VILEPLUME,Vileplume,Vileplume,70,7500,10,2000,1,1,125,135,1,1,10,10,10,10,10,2,10,10,0,0,87,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19003,1500,19013,10000,19094,500,19145,10000,0,0,0,0,0,0,0,0,0,0,0,0
2571,VICTREEBELL,Victreebell,Victreebell,70,7500,10,2000,1,1,125,135,1,1,10,10,10,10,10,2,10,10,0,0,87,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,10000,19094,500,19121,1500,19145,10000,0,0,0,0,0,0,0,0,0,0,0,0
2573,TENTACRUEL,Tentacruel,Tentacruel,70,7500,10,2000,1,1,125,135,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,10000,19066,1500,19138,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,CHANSEY,Chansey,Chansey,70,7500,10,2000,1,1,125,135,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19137,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,LAPRAS,Lapras,Lapras,70,7500,10,2000,1,1,125,135,1,1,10,10,10,10,10,2,10,10,0,0,94,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                             19064,1500,19155,10000,19190,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,DRAGONAIR,Dragonair,Dragonair,70,15000,10,2000,1,1,125,135,1,1,10,10,10,10,10,2,10,10,0,0,92,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19035,1500,19036,1500,19037,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2531,NIDOQUEEN,Nidoqueen,Nidoqueen,75,8100,10,3500,1,1,125,135,1,1,10,10,10,10,10,2,10,10,0,0,85,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,10000,19050,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,NIDOKING,Nidoking,Nidoking,75,8100,10,3500,1,1,125,135,1,1,10,10,10,10,10,2,10,10,0,0,85,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,10000,19103,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,MACHAMP,Machamp,Machamp,75,8100,10,3500,1,1,125,135,1,1,10,10,10,10,10,2,10,10,0,0,90,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19006,5000,19211,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,GOLEM,Golem,Golem,75,8100,10,3500,1,1,125,135,1,1,10,10,10,10,10,2,10,10,0,0,82,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19038,10000,19168,2500,19163,2500,19151,10000,0,0,0,0,0,0,0,0,0,0,0,0
2587,DEWGONG,Dewgong,Dewgong,75,8100,10,3500,1,1,125,135,1,1,10,10,10,10,10,2,10,10,0,0,94,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19083,5000,19144,7000,19155,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2503,VENUSAUR,Venusaur,Venusaur,80,9300,10,5000,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,87,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19003,2000,19013,10000,19019,1500,19094,500,19145,10000,0,0,0,0,0,0,0,0,0,0
2506,CHARIZARD ,Charizard,Charizard,80,9300,10,5000,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19037,500,19047,10000,19054,1500,19110,1500,19124,1500,19172,5000,0,0,0,0,0,0,0,0
2509,BLASTOISE,Blastoise,Blastoise,80,9300,10,5000,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19159,10000,19190,10000,19191,10000,19152,10000,0,0,0,0,0,0,0,0,0,0,0,0
2559,ARCANINE,Arcanine,Arcanine,80,9300,10,5000,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19047,10000,19059,1500,19065,1500,19124,1500,0,0,0,0,0,0,0,0,0,0,0,0
2615,KANGASKHAN,Kangaskhan,Kangaskhan,80,9300,10,5000,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19089,2000,19137,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,PIDGEOT,Pidgeot,Pidgeot,80,9300,10,5000,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,84,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19025,5000,19049,5000,19172,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,OMASTAR,Omastar,Omastar,80,9300,10,5000,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19076,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,KABUTOPS,Kabutops,Kabutops,80,9300,10,5000,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,82,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19034,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2565,ALAKAZAM,Alakazam,Alakazam,85,9500,10,5500,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,86,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19045,10000,19060,1500,19127,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,GENGAR,Gengar,Gengar,85,9500,10,5500,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,88,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19013,10000,19060,1500,19062,2000,19182,1500,0,0,0,0,0,0,0,0,0,0,0,0
2606,HITMONLEE,Hitmonlee,Hitmonlee,85,9500,10,5500,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,90,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19091,1500,19211,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,HITMONCHAN,Hitmonchan,Hitmonchan,85,9500,10,5500,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,90,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19129,1500,19211,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,RHYDON,Rhydon,Rhydon,85,9500,10,5500,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,82,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19038,10000,19077,1500,19078,1500,19168,1500,19163,1500,19151,10000,0,0,0,0,0,0,0,0
2623,SCYTHER,Scyther,Scyther,85,9500,10,5500,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,93,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19017,10000,19125,2000,19142,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,JYNX,Jynx,Jynx,85,9500,10,5500,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,94,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19057,7000,19082,7000,19083,5000,19155,10000,0,0,0,0,0,0,0,0,0,0,0,0
2625,ELECTABUZZ,Electabuzz,Electabuzz,85,9500,10,5500,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,89,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19044,2000,19201,2000,19141,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,MAGMAR,Magmar,Magmar,85,9500,10,5500,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19047,10000,19052,2000,19101,2000,19124,1500,0,0,0,0,0,0,0,0,0,0,0,0
2630,GAYARADOS,Gayarados,Gayarados,85,9500,10,5500,1,1,130,140,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19073,1500,19190,10000,19191,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2643,SNOLAX,Snorlax,Snorlax,90,800000,10,20000,1,1,250,300,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19008,10000,19080,1500,19119,1500,19137,2000,709,1000,7873,10000,0,0,0,0,0,0,0,0
2649,DRAGONITE,Dragonite,Dragonite,90,250000,10,20000,1,1,250,300,1,1,10,10,10,10,10,2,10,10,0,0,92,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19035,2500,19036,2500,19037,5000,7873,10000,0,0,0,0,0,0,0,0,0,0,0,0

2642,AERODACTYL,Aerodactyl,Aerodactyl,95,1000000,10,500000,1,1,450,700,1,1,10,10,10,10,10,2,10,10,0,0,82,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19111,1,7873,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2644,ARTICUNO,Articuno,Articuno,99,1000000,10,1,1,1,600,500,1,1,10,10,10,10,10,2,10,10,0,0,94,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19084,1,750,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,ZAPDOS,Zapdos,Zapdos,99,1000000,10,1,1,1,500,600,1,1,10,10,10,10,10,2,10,10,0,0,89,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19178,1,750,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,MOLTRES,Moltres,Moltres,99,1000000,10,1,1,1,500,600,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              19053,1,750,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,MEWTWO,Mewtwo,Mewtwo,99,80000,10,1,1,1,1500,3000,1,1,10,10,10,10,10,2,10,10,0,0,86,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,MEW,Mew,Mew,99,100000,10,1,1,1,1500,3000,1,1,10,10,10,10,10,2,10,10,0,0,86,0x85,140,1564,864,576,0,0,0,0,0,0,0,0,                              0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//
//------------------------------------------------------- Segunda geração:
//
//2652,Chikorita,Chikorita,Chikorita,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
//eevees >
2901,EEVEE,Eevee,Eevee,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2902,EEVEE,Eevee,Eevee,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2903,EEVEE,Eevee,Eevee,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2904,EEVEE,Eevee,Eevee,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2906,EEVEE,Eevee,Eevee,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2977,EEVEE,Eevee,Eevee,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2696,Espeon,Espeon,Espeon,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2697,Umbreon,Flareon,Flareon,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2970,Leafeon,Flareon,Flareon,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2971,Glaceon,Flareon,Flareon,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
