//CLass,Skill-ID,MaxLV,Prerequisite Skill-ID-1,Prerequisite Skill-ID-1-Lv,PrereqSkill-ID-2,PrereqSkill-ID-2-Lv,PrereqSkill-ID-3,PrereqSkill-ID-3-Lv,PrereqSkill-ID-4,PrereqSkill-ID-4-Lv,PrereqSkill-ID-5,PrereqSkill-ID-5-Lv//CLASS_SKILLNAME#Skill Name#
//

//Bulbasaur
2566,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2566,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#

//Machoke
2567,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2567,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2567,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2568,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#

//Machamp
2568,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2568,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2568,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2568,8037,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_MEGAPUNCH#Mega Punch#
2568,8042,10,0,0,0,0,0,0,0,0,0,0 //BUG_TRIPLEBLOW#Triple Blow#

//Bellsprout
2569,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2569,8005,10,0,0,0,0,0,0,0,0,0,0 //LEAF_LEAVESDANCE#Leaves Dance#

//Weepinbell
2570,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2570,8005,10,0,0,0,0,0,0,0,0,0,0 //LEAF_LEAVESDANCE#Leaves Dance#
2570,8043,10,0,0,0,0,0,0,0,0,0,0 //POISON_POISONATTACK#Poison Attack#

//Victreebell
2571,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2571,8005,10,0,0,0,0,0,0,0,0,0,0 //LEAF_LEAVESDANCE#Leaves Dance#
2571,8043,10,0,0,0,0,0,0,0,0,0,0 //POISON_POISONATTACK#Poison Attack#
2571,8007,10,0,0,0,0,0,0,0,0,0,0 //LEAF_LEAFSTORM#Leaf Storm#

//Tentacool
2572,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2572,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2572,8024,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYBEAM#Psy Beam#

//Tentacruel
2573,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2573,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2573,8024,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYBEAM#Psy Beam#
2573,8043,10,0,0,0,0,0,0,0,0,0,0 //POISON_POISONATTACK#Poison Attack#
2573,8025,10,0,0,0,0,0,0,0,0,0,0 //WATER_HYDROPUMP#Hydropump#

//Geodude
2574,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2574,8013,10,0,0,0,0,0,0,0,0,0,0 //STONE_ROCKTHROW#Rock Throw#
2574,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#

//Graveler
2575,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2575,8013,10,0,0,0,0,0,0,0,0,0,0 //STONE_ROCKTHROW#Rock Throw#
2575,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#
2575,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#

//Golem
2576,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2576,8013,10,0,0,0,0,0,0,0,0,0,0 //STONE_ROCKTHROW#Rock Throw#
2576,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#
2576,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2576,8015,10,0,0,0,0,0,0,0,0,0,0 //STONE_STONECONCUSSION#Stone Concussion#

//Ponyta
2577,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2577,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2577,8001,10,0,0,0,0,0,0,0,0,0,0 //FIRE_EMBER#Ember#
2577,8039,10,0,0,0,0,0,0,0,0,0,0 //FIRE_FLAMETHROW#Flame Throw#

//Rapidash
2578,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2578,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2578,8001,10,0,0,0,0,0,0,0,0,0,0 //FIRE_EMBER#Ember#
2578,8039,10,0,0,0,0,0,0,0,0,0,0 //FIRE_FLAMETHROW#Flame Throw#
2578,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2578,8035,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_BODYSLAM#Body Slam#
2578,8016,10,0,0,0,0,0,0,0,0,0,0 //FIRE_METEORFLAME#Meteor Flame#

//Slowpoke	
2579,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2579,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2579,8024,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYBEAM#Psy Beam#

//Slowbro
2580,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2580,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2580,8024,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYBEAM#Psy Beam#
2580,8009,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERTORNADO#Water Tornado#
2580,8027,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYCHIC#Psychic#

//Magnemite
2581,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2581,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2581,8017,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERSHOCK#Thunder Shock#

//Magneton
2582,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2582,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2582,8017,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERSHOCK#Thunder Shock#
2582,8019,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERSTORM#Thunder Storm#

//Farfeth'd
2583,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2583,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2583,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2583,8042,10,0,0,0,0,0,0,0,0,0,0 //BUG_TRIPLEBLOW#Triple Blow#
2583,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#

//Doduo
2584,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2584,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2584,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#

//Dodrio
2585,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2585,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2585,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2585,8042,10,0,0,0,0,0,0,0,0,0,0 //BUG_TRIPLEBLOW#Triple Blow#

//Seel
2586,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2586,8011,10,0,0,0,0,0,0,0,0,0,0 //ICE_ICESPIKES#Ice Spikes#
2586,8035,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_BODYSLAM#Body Slam#
2586,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#

//Dewgong
2587,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2587,8011,10,0,0,0,0,0,0,0,0,0,0 //ICE_ICESPIKES#Ice Spikes#
2587,8035,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_BODYSLAM#Body Slam#
2587,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2587,8036,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_REST#Rest#
2587,8012,10,0,0,0,0,0,0,0,0,0,0 //ICE_BLIZZARD#Blizzard#

//Grimer
2588,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2588,8043,10,0,0,0,0,0,0,0,0,0,0 //POISON_POISONATTACK#Poison Attack#
2590,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#

//Muk
2589,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2589,8043,10,0,0,0,0,0,0,0,0,0,0 //POISON_POISONATTACK#Poison Attack#
2589,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#
2589,8035,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_BODYSLAM#Body Slam#
2589,8044,10,0,0,0,0,0,0,0,0,0,0 //POISON_POISONGAS#Poison Gas#

//Shellder
2590,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2590,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2590,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#
2590,8011,10,0,0,0,0,0,0,0,0,0,0 //ICE_ICESPIKES#Ice Spikes#

//Cloyster
2591,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2591,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2591,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#
2591,8011,10,0,0,0,0,0,0,0,0,0,0 //ICE_ICESPIKES#Ice Spikes#
2591,8012,10,0,0,0,0,0,0,0,0,0,0 //ICE_BLIZZARD#Blizzard#

//Gastly
2592,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2592,8028,10,0,0,0,0,0,0,0,0,0,0 //GHOST_DARKBALL#Dark Ball#
2592,8026,10,0,0,0,0,0,0,0,0,0,0 //PSY_CONFUSION#Confusion#

//Haunter
2593,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2593,8028,10,0,0,0,0,0,0,0,0,0,0 //GHOST_DARKBALL#Dark Ball#
2593,8026,10,0,0,0,0,0,0,0,0,0,0 //PSY_CONFUSION#Confusion#
2593,8029,10,0,0,0,0,0,0,0,0,0,0 //GHOST_SHADOWPUNCH#Shadow Punch#

//Gengar
2594,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2594,8028,10,0,0,0,0,0,0,0,0,0,0 //GHOST_DARKBALL#Dark Ball#
2594,8026,10,0,0,0,0,0,0,0,0,0,0 //PSY_CONFUSION#Confusion#
2594,8029,10,0,0,0,0,0,0,0,0,0,0 //GHOST_SHADOWPUNCH#Shadow Punch#
2594,8031,10,0,0,0,0,0,0,0,0,0,0 //GHOST_SHADOWSTORM#Shadow Storm#

//Onix
2595,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2595,8013,10,0,0,0,0,0,0,0,0,0,0 //STONE_ROCKTHROW#Rock Throw#
2595,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#
2595,8015,10,0,0,0,0,0,0,0,0,0,0 //STONE_STONECONCUSSION#Stone Concussion#

//Drowzee
2596,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2596,8024,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYBEAM#Psy Beam#
2596,8026,10,0,0,0,0,0,0,0,0,0,0 //PSY_CONFUSION#Confusion#
2596,8201,2,0,0,0,0,0,0,0,0,0,0 //AL_TELEPORT#Teleport#

//Hypno
2597,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2597,8024,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYBEAM#Psy Beam#
2597,8026,10,0,0,0,0,0,0,0,0,0,0 //PSY_CONFUSION#Confusion#
2597,8027,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYCHIC#Psychic#
2597,8201,2,0,0,0,0,0,0,0,0,0,0 //AL_TELEPORT#Teleport#

//Krabby
2598,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2598,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2598,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#

//Kingler
2599,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2599,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2599,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#
2599,8035,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_BODYSLAM#Body Slam#
2599,8009,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERTORNADO#Water Tornado#

//Voltorb
2600,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2600,8017,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERSHOCK#Thunder Shock#
2600,8035,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_BODYSLAM#Body Slam#

//Electrode
2601,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2601,8017,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERSHOCK#Thunder Shock#
2601,8035,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_BODYSLAM#Body Slam#
2601,8019,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERSTORM#Thunder Storm#


//Exegguter
2602,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2602,8041,10,0,0,0,0,0,0,0,0,0,0 //BUG_ABSORV#Absorv#
2602,8038,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_SLEEPPOWER#Sleep Power#
2602,8024,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYBEAM#Psy Beam#

//Exeggutor
2603,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2603,8041,10,0,0,0,0,0,0,0,0,0,0 //BUG_ABSORV#Absorv#
2603,8038,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_SLEEPPOWER#Sleep Power#
2603,8024,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYBEAM#Psy Beam#
2603,8005,10,0,0,0,0,0,0,0,0,0,0 //LEAF_LEAVESDANCE#Leaves Dance#
2603,8026,10,0,0,0,0,0,0,0,0,0,0 //PSY_CONFUSION#Confusion#

//Cubone
2604,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2604,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2604,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#
2604,8013,10,0,0,0,0,0,0,0,0,0,0 //STONE_ROCKTHROW#Rock Throw#

//Marowak
2605,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2605,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2605,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#
2605,8013,10,0,0,0,0,0,0,0,0,0,0 //STONE_ROCKTHROW#Rock Throw#
2605,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2505,8006,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_HEADBUTT#Headbutt#
2605,8003,10,0,0,0,0,0,0,0,0,0,0 //EARTH_EARTHQUAKE#Earth Quake#

//Hitmonlee
2606,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2606,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2606,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2606,8042,10,0,0,0,0,0,0,0,0,0,0 //BUG_TRIPLEBLOW#Triple Blow#
2606,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2606,8034,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_DEMONKICK#Demon Kick#

//Hitmonchan
2607,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2607,8018,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERPUNCH#Thunder Punch#
2607,8029,10,0,0,0,0,0,0,0,0,0,0 //GHOST_SHADOWPUNCH#Shadow Punch#
2607,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2607,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2607,8037,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_MEGAPUNCH#Mega Punch#

//Licktung
2608,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2608,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#
2608,8036,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_REST#Rest#
2608,8035,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_BODYSLAM#Body Slam#

//Koffing
2609,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2609,8043,10,0,0,0,0,0,0,0,0,0,0 //POISON_POISONATTACK#Poison Attack#

//Weezing
2610,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2610,8043,10,0,0,0,0,0,0,0,0,0,0 //POISON_POISONATTACK#Poison Attack#
2610,8044,10,0,0,0,0,0,0,0,0,0,0 //POISON_POISONGAS#Poison Gas#

//Rhyhorn
2611,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2611,8013,10,0,0,0,0,0,0,0,0,0,0 //STONE_ROCKTHROW#Rock Throw#
2611,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#

//Rhydon
2612,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2612,8013,10,0,0,0,0,0,0,0,0,0,0 //STONE_ROCKTHROW#Rock Throw#
2612,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2612,8003,10,0,0,0,0,0,0,0,0,0,0 //EARTH_EARTHQUAKE#Earth Quake#
2612,8015,10,0,0,0,0,0,0,0,0,0,0 //STONE_STONECONCUSSION#Stone Concussion#

//Chansey
2613,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2613,8002,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_HEALAREA#Healarea#
2613,8035,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_BODYSLAM#Body Slam#
2613,8010,10,0,0,0,0,0,0,0,0,0,0 //PSY_RECOVER#Recover#
2613,2043,10,0,0,0,0,0,0,0,0,0,0 //PSY_RECOVER#Recover#

//Tangela
2614,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2614,8005,10,0,0,0,0,0,0,0,0,0,0 //LEAF_LEAVESDANCE#Leaves Dance#
2614,8038,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_SLEEPPOWER#Sleep Power#
2614,8041,10,0,0,0,0,0,0,0,0,0,0 //BUG_ABSORV#Absorv#

//Kangaskhan
2615,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2615,8037,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_MEGAPUNCH#Mega Punch#
2615,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2615,8035,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_BODYSLAM#Body Slam#
2615,8003,10,0,0,0,0,0,0,0,0,0,0 //EARTH_EARTHQUAKE#Earth Quake#

//Horsea
2616,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2616,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2616,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#

//Seadra
2617,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2617,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2617,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2617,8009,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERTORNADO#Water Tornado#

//Goldeen
2618,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2618,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2618,8043,10,0,0,0,0,0,0,0,0,0,0 //POISON_POISONATTACK#Poison Attack#

//Seaking
2619,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2619,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2619,8043,10,0,0,0,0,0,0,0,0,0,0 //POISON_POISONATTACK#Poison Attack#
2619,8009,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERTORNADO#Water Tornado#

//Staryu
2620,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2620,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2620,8010,10,0,0,0,0,0,0,0,0,0,0 //PSY_RECOVER#Recover#

//Starmie
2621,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2621,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2621,8010,10,0,0,0,0,0,0,0,0,0,0 //PSY_RECOVER#Recover#
2621,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2621,8009,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERTORNADO#Water Tornado#

//MrMime
2622,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2622,8024,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYBEAM#Psy Beam#
2622,8026,10,0,0,0,0,0,0,0,0,0,0 //PSY_CONFUSION#Confusion#
2622,8027,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYCHIC#Psychic#
2622,8201,2,0,0,0,0,0,0,0,0,0,0 //AL_TELEPORT#Teleport#

//Scyther
2623,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2623,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2623,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2623,8042,10,0,0,0,0,0,0,0,0,0,0 //BUG_TRIPLEBLOW#Triple Blow#
2623,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#

//Jynx
2624,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2624,8024,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYBEAM#Psy Beam#
2624,8011,10,0,0,0,0,0,0,0,0,0,0 //ICE_ICESPIKES#Ice Spikes#
2624,8026,10,0,0,0,0,0,0,0,0,0,0 //PSY_CONFUSION#Confusion#
2624,8012,10,0,0,0,0,0,0,0,0,0,0 //ICE_BLIZZARD#Blizzard#

//Electabuzz
2625,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2625,8017,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERSHOCK#Thunder Shock#
2625,8018,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERPUNCH#Thunder Punch#
2625,8019,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERSTORM#Thunder Storm#

//Magmar
2626,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2626,8001,10,0,0,0,0,0,0,0,0,0,0 //FIRE_EMBER#Ember#
2626,8039,10,0,0,0,0,0,0,0,0,0,0 //FIRE_FLAMETHROW#Flame Throw#
2626,8016,10,0,0,0,0,0,0,0,0,0,0 //FIRE_METEORFLAME#Meteor Flame#
2626,8004,10,0,0,0,0,0,0,0,0,0,0 //FIRE_MAGMASTORM#Magma Storm#

//Pinsir
2627,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2627,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#
2627,8035,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_BODYSLAM#Body Slam#
2627,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2627,8042,10,0,0,0,0,0,0,0,0,0,0 //BUG_TRIPLEBLOW#Triple Blow#

//Taurus
2628,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2628,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2628,8035,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_BODYSLAM#Body Slam#
2628,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#

//Magikarp
2629,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2629,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#

//Gyarados
2630,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2630,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2630,8009,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERTORNADO#Water Tornado#
2630,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2630,8025,10,0,0,0,0,0,0,0,0,0,0 //WATER_HYDROPUMP#Hydropump#

//Lapras
2631,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
