
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
//Ñ Agressivo -> 0x81      Agressivo -> 0x85


2522,FEAROW,Fearow,Fearow,60,4600,10,140,1,1,170,190,1,1,10,10,10,10,10,2,10,10,0,0,84,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4007,2000,4049,1500,4133,1500,4172,10000,0,0,0,0,0,0,0,0,0,0,0,0
2549,VENOMOTH,Venomoth,Venomoth,60,4600,10,140,1,1,170,190,1,1,10,10,10,10,10,2,10,10,0,0,93,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4016,2000,4018,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,PERSIAN,Persian,Persian,60,4600,10,140,1,1,170,190,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4099,1500,4137,1500,4193,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,SLOWBRO,Slowbro,Slowbro,60,4600,10,140,1,1,170,190,1,1,10,10,10,10,10,2,10,10,0,0,81,0x81,180,1564,864,576,0,0,0,0,0,0,0,0,                              4147,1500,4191,10000,4190,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,DODRIO,Dodrio,Dodrio,60,4600,10,140,1,1,170,190,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4032,1500,4172,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,EXEGGUTOR,Exeggutor,Exeggutor,60,4600,10,140,1,1,170,190,1,1,10,10,10,10,10,2,10,10,0,0,87,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4045,10000,4120,1500,4145,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,MRMIME,MrMime,MrMime,60,4600,10,140,1,1,170,190,1,1,10,10,10,10,10,2,10,10,0,0,86,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4045,8000,4106,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,GOLDUCK,Golduck,Golduck,65,5300,10,250,1,1,180,200,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4090,1500,4128,1500,4190,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,POLIWATH,Poliwath,Poliwath,65,5300,10,250,1,1,180,200,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4152,2000,4190,10000,4191,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,RAPIDASH,Rapidash,Rapidash,65,5300,10,250,1,1,180,200,1,1,10,10,10,10,10,2,10,10,0,0,83,0x81,180,1564,864,576,0,0,0,0,0,0,0,0,                              4051,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,CLOYSTER,Cloyster,Cloyster,65,5300,10,250,1,1,180,200,1,1,10,10,10,10,10,2,10,10,0,0,94,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4098,1500,4155,10000,4169,1500,4190,10000,0,0,0,0,0,0,0,0,0,0,0,0
2597,HYPNO,Hypno,Hypno,65,5300,10,250,1,1,180,200,1,1,10,10,10,10,10,2,10,10,0,0,86,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4045,10000,4060,1200,4096,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,SEADRA,Seadra,Seadra,65,5300,10,250,1,1,180,200,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4143,1500,4190,10000,4191,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,SEAKING,Seaking,Seaking,65,5300,10,250,1,1,180,200,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4055,10000,4190,10000,4191,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,VAPOREON,Vaporeon,Vaporeon,65,5300,10,250,1,1,180,200,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4190,10000,4191,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,JOTEON,Joteon,Joteon,65,5300,10,250,1,1,180,200,1,1,10,10,10,10,10,2,10,10,0,0,89,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4044,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,FLAREON,Flareon,Flareon,65,5300,10,250,1,1,180,200,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4047,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,RAICHU,Raichu,Raichu,70,6200,10,450,1,1,200,220,1,1,10,10,10,10,10,2,10,10,0,0,89,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4043,1500,4044,1500,4141,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,NINETALES,Ninetales,Ninetales,70,6200,10,450,1,1,200,220,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4026,1500,4047,10000,4059,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,VILEPLUME,Vileplume,Vileplume,70,6200,10,450,1,1,200,220,1,1,10,10,10,10,10,2,10,10,0,0,87,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4003,1500,4013,10000,4094,500,4145,10000,0,0,0,0,0,0,0,0,0,0,0,0
2571,VICTREEBELL,Victreebell,Victreebell,70,6200,10,450,1,1,200,220,1,1,10,10,10,10,10,2,10,10,0,0,87,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4013,10000,4094,500,4121,1500,4145,10000,0,0,0,0,0,0,0,0,0,0,0,0
2573,TENTACRUEL,Tentacruel,Tentacruel,70,6200,10,450,1,1,200,220,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4013,10000,4066,1500,4138,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,CHANSEY,Chansey,Chansey,70,6200,10,450,1,1,200,220,1,1,10,10,10,10,10,2,10,10,0,0,80,0x81,180,1564,864,576,0,0,0,0,0,0,0,0,                              4137,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,LAPRAS,Lapras,Lapras,70,6200,10,450,1,1,200,220,1,1,10,10,10,10,10,2,10,10,0,0,94,0x81,180,1564,864,576,0,0,0,0,0,0,0,0,                              4064,1500,4155,10000,4190,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,DRAGONAIR,Dragonair,Dragonair,70,15200,10,450,1,1,200,220,1,1,10,10,10,10,10,2,10,10,0,0,92,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4035,1500,4036,1500,4037,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,NIDOQUEEN,Nidoqueen,Nidoqueen,75,6700,10,1000,1,1,220,240,1,1,10,10,10,10,10,2,10,10,0,0,85,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4013,10000,4050,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,NIDOKING,Nidoking,Nidoking,75,6700,10,1000,1,1,220,240,1,1,10,10,10,10,10,2,10,10,0,0,85,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4013,10000,4103,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,MACHAMP,Machamp,Machamp,75,6700,10,1000,1,1,220,240,1,1,10,10,10,10,10,2,10,10,0,0,90,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4006,1500,4208,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,GOLEM,Golem,Golem,75,6700,10,1000,1,1,220,240,1,1,10,10,10,10,10,2,10,10,0,0,82,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4038,10000,4168,2000,4163,1500,4151,10000,0,0,0,0,0,0,0,0,0,0,0,0
2587,DEWGONG,Dewgong,Dewgong,75,6700,10,1000,1,1,220,240,1,1,10,10,10,10,10,2,10,10,0,0,94,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4083,1500,4144,2000,4155,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,VENUSAUR,Venusaur,Venusaur,80,8000,10,2200,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,87,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4003,2000,4013,10000,4019,1500,4094,500,4145,10000,0,0,0,0,0,0,0,0,0,0
2506,CHARIZARD ,Charizard ,Charizard ,80,8000,10,2200,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4037,500,4047,10000,4054,1500,4110,1500,4124,1500,4172,5000,0,0,0,0,0,0,0,0
2509,BLASTOISE,Blastoise,Blastoise,80,8000,10,2200,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4159,2000,4190,10000,4191,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,ARCANINE,Arcanine,Arcanine,80,8000,10,2200,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4047,10000,4059,1500,4065,1500,4124,1500,0,0,0,0,0,0,0,0,0,0,0,0
2615,KANGASKHAN,Kangaskhan,Kangaskhan,80,8000,10,2200,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,80,0x81,180,1564,864,576,0,0,0,0,0,0,0,0,                              4089,2000,4137,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,PIDGEOT,Pidgeot,Pidgeot,80,8000,10,2200,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,84,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4025,1500,4049,1500,4172,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,OMASTAR,Omastar,Omastar,80,8000,10,2200,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4076,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,KABUTOPS,Kabutops,Kabutops,80,8000,10,2200,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,82,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4034,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,ALAKAZAM,Alakazam,Alakazam,85,8500,10,2500,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,86,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4045,10000,4060,1500,4127,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,GENGAR,Gengar,Gengar,85,8500,10,2500,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,88,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4013,10000,4060,1500,4062,2000,4182,1500,0,0,0,0,0,0,0,0,0,0,0,0
2606,HITMONLEE,Hitmonlee,Hitmonlee,85,8500,10,2500,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,90,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4091,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,HITMONCHAN,Hitmonchan,Hitmonchan,85,8500,10,2500,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,90,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4129,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,RHYDON,Rhydon,Rhydon,85,8500,10,2500,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,82,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4038,10000,4077,1500,4078,1500,4168,1500,4163,1500,4151,10000,0,0,0,0,0,0,0,0
2623,SCYTHER,Scyther,Scyther,85,8500,10,2500,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,93,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4017,10000,4125,2000,4142,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,JYNX,Jynx,Jynx,85,8500,10,2500,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,94,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4057,2000,4082,2000,4083,1500,4155,10000,0,0,0,0,0,0,0,0,0,0,0,0
2625,ELECTABUZZ,Electabuzz,Electabuzz,85,8500,10,2500,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,89,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4044,2000,4201,2000,4141,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,MAGMAR,Magmar,Magmar,85,8500,10,2500,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4047,10000,4052,2000,4101,2000,4124,1500,0,0,0,0,0,0,0,0,0,0,0,0
2630,GAYARADOS,Gayarados,Gayarados,85,8500,10,2500,1,1,250,270,1,1,10,10,10,10,10,2,10,10,0,0,81,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4073,1500,4190,10000,4191,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,SNOLAX,Snolax,Snolax,90,16000,10,6500,1,1,550,750,1,1,10,10,10,10,10,2,10,10,0,0,80,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4008,10000,4080,1500,4119,1500,4137,2000,0,0,0,0,0,0,0,0,0,0,0,0
2649,DRAGONITE,Dragonite,Dragonite,90,28000,10,6500,1,1,300,350,1,1,10,10,10,10,10,2,10,10,0,0,92,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4035,2500,4036,2500,4037,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,AERODACTYL,Aerodactyl,Aerodactyl,95,45000,10,10000,1,1,450,700,1,1,10,10,10,10,10,2,10,10,0,0,82,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              4111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,ARTICUNO,Articuno,Articuno,99,55000,10,1,1,1,1000,1500,1,1,10,10,10,10,10,2,10,10,0,0,94,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,ZAPDOS,Zapdos,Zapdos,99,55000,10,1,1,1,1000,1500,1,1,10,10,10,10,10,2,10,10,0,0,89,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,MOLTRES,Moltres,Moltres,99,55000,10,1,1,1,1000,1500,1,1,10,10,10,10,10,2,10,10,0,0,83,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,MEWTWO,Mewtwo,Mewtwo,99,80000,10,1,1,1,1500,3000,1,1,10,10,10,10,10,2,10,10,0,0,86,0x85,180,1564,864,576,0,0,0,0,0,0,0,0,                              0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,MEW,Mew,Mew,99,80000,10,1,1,1,1500,3000,1,1,10,10,10,10,10,2,10,10,0,0,86,0x81,180,1564,864,576,0,0,0,0,0,0,0,0,                              0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//
//------------------------------------------------------- Segunda geração:
//
//2652,Chikorita,Chikorita,Chikorita,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
//eevees >
2901,EEVEE,Eevee,Eevee,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2902,EEVEE,Eevee,Eevee,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2903,EEVEE,Eevee,Eevee,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2904,EEVEE,Eevee,Eevee,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2906,EEVEE,Eevee,Eevee,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2977,EEVEE,Eevee,Eevee,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2696,Espeon,Espeon,Espeon,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2697,Umbreon,Flareon,Flareon,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2970,Leafeon,Flareon,Flareon,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
2971,Glaceon,Flareon,Flareon,24,1109,0,287,176,1,80,135,30,0,1,24,24,5,52,5,10,12,0,4,23,0x3195,200,1564,864,576,0,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
